action,reason,cluster_id,source_db,title,doi,matched_with_db,matched_with_title
MERGE,DOI match: 10.64898/2026.03.20.713219,6,semantic_scholar,Hidden immune memory niches in inflammatory skin diseases,10.64898/2026.03.20.713219,pubmed,Hidden immune memory niches in inflammatory skin diseases.
NEW,No match found,152,semantic_scholar,Abstract 4100: Large language models for tumor genomic interpretation,10.1158/1538-7445.am2026-4100,,
NEW,No match found,153,semantic_scholar,Abstract 2254: 3D multimodal spatial profiling of pre-gastric cancer progression using same-slide RN,10.1158/1538-7445.am2026-2254,,
NEW,No match found,154,semantic_scholar,The Mechanistic Invariance Test: Genomic Language Models Fail to Learn Positional Regulatory Logic,,,
NEW,No match found,155,semantic_scholar,HCLmNet: A unified hybrid continual learning strategy multimodal network for lung cancer survival pr,10.1371/journal.pone.0316509,,
NEW,No match found,156,semantic_scholar,Abstract 5505: A unified framework for cross-platform spatial omics analysis and deep spatial profil,10.1158/1538-7445.am2026-5505,,
NEW,No match found,157,semantic_scholar,MINT: Molecularly Informed Training with Spatial Transcriptomics Supervision for Pathology Foundatio,,,
NEW,No match found,158,semantic_scholar,Quantifying Cross-Modal Interactions in Multimodal Glioma Survival Prediction via InterSHAP: Evidenc,,,
NEW,No match found,159,semantic_scholar,When Genes Speak: A Semantic-Guided Framework for Spatially Resolved Transcriptomics Data Clustering,10.1609/aaai.v40i1.37047,,
NEW,No match found,160,semantic_scholar,Attention-Enhanced Hierarchical Transformer for Multimodal Integration of Mammograms and Clinical Da,10.14569/ijacsa.2026.0170125,,
NEW,No match found,161,semantic_scholar,Towards Cross-Sample Alignment for Multi-Modal Representation Learning in Spatial Transcriptomics,10.64898/2026.03.02.709002,,
NEW,No match found,162,semantic_scholar,Label-free analysis of living cell cultures at the single cell level utilizing artificial neural net,10.1117/12.3081106,,
NEW,No match found,163,semantic_scholar,Poisoning the Genome: Targeted Backdoor Attacks on DNA Foundation Models,,,
NEW,No match found,164,semantic_scholar,"Integrating Artificial Intelligence With Droplet‐Based Microfluidics: Advances, Challenges, and Emer",10.1002/aisy.202501074,,
NEW,No match found,165,semantic_scholar,Trimodal Deep Learning for Glioma Survival Prediction: A Feasibility Study Integrating Histopatholog,,,
NEW,No match found,166,semantic_scholar,Cross-Modal Training Using Xenium Spatial Transcriptomics Enables DINO-DETR Based Detection of Vascu,10.64898/2026.03.17.712266,,
NEW,No match found,167,semantic_scholar,Encoding functional edges in graphs to model spatially varying relationships in the tumor microenvir,10.1038/s44387-026-00075-5,,
MERGE,DOI match: 10.1186/s12870-026-08537-3,25,semantic_scholar,Multimodal deep learning improves cross-environment prediction of durum wheat yield components.,10.1186/s12870-026-08537-3,pubmed,Multimodal deep learning improves cross-environment prediction of durum wheat yield components.
NEW,No match found,168,semantic_scholar,Designing mRNA coding sequence via multimodal reverse translation language modeling with Pro2RNA,10.64898/2026.03.18.712790,,
NEW,No match found,169,semantic_scholar,Whole-Slide Images as Predictive Biomarkers for Drug Response Using Transcriptomically Transferred L,10.1109/ACCESS.2026.3674022,,
NEW,No match found,170,semantic_scholar,Generative artificial intelligence in osteoarthritis: a systematic scoping review of current applica,10.1016/j.joca.2026.03.001,,
NEW,No match found,171,semantic_scholar,X-Cell: Scaling Causal Perturbation Prediction Across Diverse Cellular Contexts via Diffusion Langua,10.64898/2026.03.18.712807,,
NEW,No match found,172,semantic_scholar,Immune endotypes in tuberculosis: Keys to decoding disease complexity,10.1111/joim.70092,,
MERGE,DOI match: 10.1038/s41523-026-00915-2,34,semantic_scholar,Artificial intelligence assisted multi-model pathological diagnosis of breast cancer based on multis,10.1038/s41523-026-00915-2,pubmed,Artificial intelligence assisted multi-model pathological diagnosis of breast cancer based on multis
NEW,No match found,173,semantic_scholar,Future directions in infertility research: the role of generative AI and large language models.,10.1080/19396368.2026.2627889,,
NEW,No match found,174,semantic_scholar,Contextual Invertible World Models: A Neuro-Symbolic Agentic Framework for Colorectal Cancer Drug Re,,,
NEW,No match found,175,semantic_scholar,scDynOmics: An Optimized Transformer Model for Representation Learning from Single-Cell Multiomics,10.64898/2026.02.28.708160,,
NEW,No match found,176,semantic_scholar,EvoLen: Evolution-Guided Tokenization for DNA Language Model,,,
NEW,No match found,177,semantic_scholar,Nanopore direct RNA sequencing for RNA modification analysis: workflow assessment and computational ,10.1007/s44307-025-00093-5,,
NEW,No match found,178,semantic_scholar,InSTaPath: Integrating Spatial Transcriptomics and histoPathology Images via Multimodal Topic Learni,10.64898/2026.03.16.712067,,
MERGE,DOI match: 10.1016/s1470-2045(25)00727-2,62,semantic_scholar,Deep learning on histopathological images to predict breast cancer recurrence risk and chemotherapy ,10.1016/S1470-2045(25)00727-2,scopus,Deep learning on histopathological images to predict breast cancer recurrence risk and chemotherapy 
NEW,No match found,179,semantic_scholar,Artificial Intelligence Augmented Diagnostics In Clinical Microbiology: A Multimodal Evaluation Of D,10.53555/ajbr.v29i1s.9256,,
NEW,No match found,180,semantic_scholar,ProCausal-WS: Weakly Supervised Causal Representation Learning Driven Interpretable Prostate Cancer ,10.1109/JBHI.2026.3675771,,
NEW,No match found,181,semantic_scholar,Retrieval-Augmented Generation for Predicting Cellular Responses to Gene Perturbation,,,
MERGE,DOI match: 10.64898/2026.03.18.712700,15,semantic_scholar,"HViLM: A Foundation Model for Viral Genomics Enables Multi-Task Prediction of Pathogenicity, Transmi",10.64898/2026.03.18.712700,pubmed,"HViLM: A Foundation Model for Viral Genomics Enables Multi-Task Prediction of Pathogenicity, Transmi"
MERGE,DOI match: 10.1016/j.ejca.2026.116679,27,semantic_scholar,MuTriM: A multiscale deep learning model integrating longitudinal radiomics and pathomic features fo,10.1016/j.ejca.2026.116679,pubmed,MuTriM: A multiscale deep learning model integrating longitudinal radiomics and pathomic features fo
NEW,No match found,182,semantic_scholar,OmicClaw: executable and reproducible natural-language multi-omics analysis over the unified OmicVer,10.64898/2026.03.13.711464,,
MERGE,DOI match: 10.1038/s41467-026-70535-8,32,semantic_scholar,EPInformer: scalable and integrative prediction of gene expression from promoter-enhancer sequences ,10.1038/s41467-026-70535-8,pubmed,EPInformer: scalable and integrative prediction of gene expression from promoter-enhancer sequences 
NEW,No match found,183,semantic_scholar,Abstract 4179: Three-dimensional spatial multi-omics of gastric tumor sections reveal hidden feature,10.1158/1538-7445.am2026-4179,,
MERGE,DOI match: 10.34067/kid.0000001196,28,semantic_scholar,"A Scoping Review of Machine Learning Applications for Diagnosis, Classification, and Prognosis in Lu",10.34067/KID.0000001196,pubmed,"A Scoping Review of Machine Learning Applications for Diagnosis, Classification, and Prognosis in Lu"
NEW,No match found,184,semantic_scholar,MUST: Modality-Specific Representation-Aware Transformer for Diffusion-Enhanced Survival Prediction ,,,
NEW,No match found,185,semantic_scholar,MMBCSurv: Multimodal Breast Cancer Survival Prediction Integrating Histopathology Images and Multi-O,10.1109/ACCESS.2026.3679249,,
NEW,No match found,186,semantic_scholar,BSAN: Behavioral State Attention Network for Modeling Mosquito Host-Seeking Behavior,10.1609/aaai.v40i46.41280,,
NEW,No match found,187,semantic_scholar,The Algorithmic Smile: Multimodal AI and the Transformation of Orthodontic Science,10.36348/gajdoh.2026.v08i02.001,,
NEW,No match found,188,semantic_scholar,Deep-Plant: a supervised foundation model for plant regulatory genomics,10.64898/2026.04.06.716755,,
NEW,No match found,189,semantic_scholar,Retinal Transcriptomic Signatures in Sudden Acquired Retinal Degeneration Syndrome (SARDS) and Cance,10.3390/ani16071051,,
NEW,No match found,190,semantic_scholar,GREmLN: A Cellular Graph Structure Aware Transcriptomics Foundation Model,10.1101/2025.07.03.663009,,
NEW,No match found,191,semantic_scholar,Minimal biophysical rules are sufficient for the emergence of computational intelligence at the neur,10.64898/2026.03.01.708921,,
NEW,No match found,192,semantic_scholar,Abstract 24: CertisAI Assistant: An agentic AI platform for dynamic preclinical oncology model selec,10.1158/1538-7445.am2026-24,,
NEW,No match found,193,semantic_scholar,Abstract B065: Stage-aware CRISPR design for brain metastasis interception: Multi-modal validation o,10.1158/1538-7445.brain26-b065,,
NEW,No match found,194,semantic_scholar,"Entropy, Disagreement, and the Limits of Foundation Models in Genomics",,,
NEW,No match found,195,semantic_scholar,Artificial Intelligence and Natural Language Processing in Life Sciences: A Computational Bioinforma,10.71097/ijsat.alsdahw-2025.126,,
NEW,No match found,196,semantic_scholar,h5adify: neuro-symbolic metadata harmonization enables scalable AnnData integration with local large,10.64898/2026.02.28.708740,,
NEW,No match found,197,semantic_scholar,Popformer: Learning general signatures of positive selection with a self-supervised transformer,10.64898/2026.03.06.710163,,
NEW,No match found,198,semantic_scholar,Generative AI in Precision Nutrition: A Review of Current Developments and Future Directions,10.3390/nu18060938,,
NEW,No match found,199,semantic_scholar,Integrating multimodal health datasets with AI-driven epidemiological modeling to accurately forecas,10.30574/msabp.2026.17.2.0024,,
NEW,No match found,200,semantic_scholar,Abstract 2757: Scale meets Speed: A transcriptome-wide spatial analysis that runs a rapid and intera,10.1158/1538-7445.am2026-2757,,
MERGE,DOI match: 10.1038/s41467-026-70071-5,31,semantic_scholar,Illuminating cell states by a comprehensive and interpretable single cell foundation model.,10.1038/s41467-026-70071-5,pubmed,Illuminating cell states by a comprehensive and interpretable single cell foundation model.
NEW,No match found,201,semantic_scholar,"Abstract 1292: Multimodal modeling of detailed cancer subtypes and molecular features from >60,000 p",10.1158/1538-7445.am2026-1292,,
NEW,No match found,202,semantic_scholar,Beyond alignment: synergistic integration is required for multimodal cell foundation models,10.64898/2026.02.23.707420,,
NEW,No match found,203,semantic_scholar,Abstract 4213: Generative genomics accurately predicts cancer gene expression,10.1158/1538-7445.am2026-4213,,
NEW,No match found,204,semantic_scholar,Genomic and Multi-Omics Approaches to Diabetes Subtyping and Artificial Intelligence-Driven Predicti,10.4093/jkd.2026.27.1.11,,
NEW,No match found,205,semantic_scholar,PRIME: Prototype-Driven Multimodal Pretraining for Cancer Prognosis with Missing Modalities,,,
NEW,No match found,206,semantic_scholar,A genomic approach to understanding common diseases in human populations,10.61588/mphb1911,,
NEW,No match found,207,semantic_scholar,Analytical Validation of Multimodal AI Test Predicting Breast Cancer Recurrence Risk (Ataraxis Breas,10.3390/diagnostics16071023,,
NEW,No match found,208,semantic_scholar,"AI agents, language, deep learning, and the next revolution in science",10.15302/frontphys.2026.096401,,
NEW,No match found,209,semantic_scholar,Abstract 2754: VGL: Vision-Gene-Language multimodal LLM integrating histopathology and gene expressi,10.1158/1538-7445.am2026-2754,,
NEW,No match found,210,semantic_scholar,Abstract 19: GenerAItive: An AI system for interpretation of gene expression analyses in cancer.,10.1158/1538-7445.am2026-19,,
NEW,No match found,211,semantic_scholar,"Neurobiological architecture of first-episode, drug-naive late-life depression: Insights from multim",10.1016/j.jad.2026.121532,,
NEW,No match found,212,semantic_scholar,A Multimodal Foundation Model of Spatial Transcriptomics and Histology for Biological Discovery and ,,,
NEW,No match found,213,semantic_scholar,From Pixels to Prediction: Developing Integrated AI Foundation Models for Personalized Thyroid Cance,10.3390/cancers18071155,,
MERGE,DOI match: 10.1136/gutjnl-2025-337938,23,semantic_scholar,Hypoxia-related and immune phenotype-related fusion model for non-invasive prognostication of hepato,10.1136/gutjnl-2025-337938,pubmed,Hypoxia-related and immune phenotype-related fusion model for non-invasive prognostication of hepato
NEW,No match found,214,semantic_scholar,Abstract 5357: Molecular tumor registries - A learning system for real world data (RWD).,10.1158/1538-7445.am2026-5357,,
NEW,No match found,215,semantic_scholar,Abstract 1454: Development of an AI framework for identifying image based digital biomarkers predict,10.1158/1538-7445.am2026-1454,,
MERGE,DOI match: 10.1093/nar/gkag083,24,semantic_scholar,A foundation model for nucleotide sequences.,10.1093/nar/gkag083,pubmed,A foundation model for nucleotide sequences.
NEW,No match found,216,semantic_scholar,Explainable Multimodal Fusion of Genomic and Clinical Data for Multi-Disease Prediction: A Deep Lear,10.56979/1002/2026/1192,,
NEW,No match found,217,semantic_scholar,"The Role of Artificial Intelligence in Modern Allergology: A Review of Applications in Diagnosis, Pr",10.1002/jvc2.70297,,
NEW,No match found,218,semantic_scholar,Foundation Artificial Intelligence Models in Animal Biotechnology: From Protein Structure Prediction,10.14741/ijab/v.16.1.1,,
NEW,No match found,219,semantic_scholar,Hierarchical Graph Vision Transformers with Multimodal Contrastive Fusion for Semantically Consisten,10.1109/ICISS67859.2026.11453748,,
NEW,No match found,220,semantic_scholar,Halo: a pretrained model for whole-cell segmentation from nuclei images in spatial transcriptomics,10.64898/2026.04.02.716237,,
NEW,No match found,221,semantic_scholar,TRAILBLAZER: generative multicellular perturbation model of biology,10.64898/2026.03.14.711710,,
NEW,No match found,222,semantic_scholar,Abstract 5491: AI foundation model for single cell annotation from conventional histopathology image,10.1158/1538-7445.am2026-5491,,
MERGE,DOI match: 10.1136/gutjnl-2025-337945,26,semantic_scholar,Token-guided multimodal prognosis in hepatocellular carcinoma: a framework steered by tumour–stroma ,10.1136/gutjnl-2025-337945,pubmed,Token-guided multimodal prognosis in hepatocellular carcinoma: a framework steered by tumour-stroma 
MERGE,DOI match: 10.1126/sciadv.aea9061,37,semantic_scholar,Integrative analysis of mRNA stability regulation uncovers a metastasis-suppressive program in breas,10.1126/sciadv.aea9061,pubmed,Integrative analysis of mRNA stability regulation uncovers a metastasis-suppressive program in breas
NEW,No match found,223,semantic_scholar,Abstract 77: AI-driven 3D spatial transcriptomics for 3D tumor microenvironment mapping in prostate ,10.1158/1538-7445.am2026-77,,
NEW,No match found,224,semantic_scholar,Circular RNA identification using a genomic language model and a small number of authenticated examp,10.64898/2026.03.04.709677,,
NEW,No match found,225,semantic_scholar,Artificial intelligence in bone biology: Transforming basic research into advanced therapeutics,10.59717/j.xinn-life.2026.100186,,
NEW,No match found,226,semantic_scholar,Abstract 1467: Mechanism-aware cancer therapy planning with group-relative policy optimization on a ,10.1158/1538-7445.am2026-1467,,
NEW,No match found,227,semantic_scholar,Evaluating the Utilities of Foundation Models in Single-Cell Data Analysis.,10.1002/advs.202514490,,
NEW,No match found,228,semantic_scholar,CLOP-DiT: Structured-Metadata-Conditioned Single-Cell Latent Generation via Contrastive Language-Omi,10.64898/2026.03.26.714457,,
NEW,No match found,229,semantic_scholar,Discovery of a Hematopoietic Manifold in scGPT Yields a Method for Extracting Performant Algorithms ,,,
NEW,No match found,230,semantic_scholar,Abstract 4212: Baseline peripheral blood scRNA-seq AI estimator framework predicts solid-tumor respo,10.1158/1538-7445.am2026-4212,,
NEW,No match found,231,semantic_scholar,Abstract 5478: Benchmarking gene expression foundation models on bulk RNA-Seq data.,10.1158/1538-7445.am2026-5478,,
NEW,No match found,232,semantic_scholar,Sparse autoencoders reveal organized biological knowledge but minimal regulatory logic in single-cel,,,
NEW,No match found,233,semantic_scholar,Cellwhisperer: Wenn Forscher mit Zellen chatten,10.1055/a-2828-7753,,
NEW,No match found,234,semantic_scholar,EpiAgent: An Agent-Centric System for Ancient Inscription Restoration,,,
NEW,No match found,235,semantic_scholar,Sparse Autoencoders Reveal Interpretable Features in Single-Cell Foundation Models,10.1101/2025.10.22.681631,,
NEW,No match found,236,semantic_scholar,Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Cell Foundation Models,10.48550/arXiv.2603.01752,,
NEW,No match found,237,biorxiv_medrxiv,Combining BulkFormer and TabPFN to predict post- transplant function from kidney biopsies during mac,10.21203/rs.3.rs-9242336/v1,,
NEW,No match found,238,biorxiv_medrxiv,CoxFormer enables spatial omics inference with multimodal generative modeling,10.21203/rs.3.rs-9062650/v1,,
NEW,No match found,239,biorxiv_medrxiv,Multimodal Gene Expression Deep Learning for Predicting Sentinel Lymph Node Macro-metastasis in Earl,10.21203/rs.3.rs-9281660/v1,,
MERGE,DOI match: 10.21203/rs.3.rs-8793265/v1,13,biorxiv_medrxiv,Structure-aware graph learning predicts RNA editability across tissues and species,10.21203/rs.3.rs-8793265/v1,pubmed,Structure-aware graph learning predicts RNA editability across tissues and species.
NEW,No match found,240,biorxiv_medrxiv,Systematic evaluation of single-cell foundation model interpretability reveals attention captures co,10.21203/rs.3.rs-9082476/v1,,
MERGE,DOI match: 10.1038/s44320-026-00208-7,0,springernature,Interpretable deep generative ensemble learning for single-cell omics with Hydra,10.1038/s44320-026-00208-7,pubmed,Interpretable deep generative ensemble learning for single-cell omics with Hydra.
NEW,No match found,241,springernature,"Artificial intelligence in microbiology: implications for metagenomics, diagnostics, and AMR surveil",10.1186/s12938-026-01568-9,,
NEW,No match found,242,springernature,Metabolomics across scales: from single cells to population studies,10.1038/s41586-026-10277-1,,
NEW,No match found,243,springernature,A survey on large language models in biology and chemistry,10.1038/s12276-025-01583-1,,
NEW,No match found,244,springernature,Attention-based deep learning for analysis of pathology images and gene expression data in lung squa,10.1186/s13073-026-01636-8,,
NEW,No match found,245,springernature,KansFormer network based on a multimodal cross-attention mechanism for drug-target interaction predi,10.1007/s11030-026-11530-5,,
NEW,No match found,246,springernature,Advances in the application of artificial intelligence in mass spectrometry-based analysis of tradit,10.1007/s00216-025-06260-w,,
NEW,No match found,247,springernature,"AI-driven drug–target interaction prediction: current progress, challenges, and future roadmap for p",10.1007/s10822-026-00798-2,,
NEW,No match found,248,springernature,"Artificial intelligence in ADHD diagnosis: a comprehensive review of machine learning applications, ",10.1186/s43054-026-00530-7,,
NEW,No match found,249,springernature,UTR-DynaPro: a CNN–transformer multimodal language model for decoding 5′UTR regulatory mechanisms,10.1038/s41598-026-42175-x,,
MERGE,DOI match: 10.1007/s12672-026-04864-x,22,springernature,Artificial intelligence for precision oncology from phenotyping and drug discovery to clinical trans,10.1007/s12672-026-04864-x,pubmed,Artificial intelligence for precision oncology from phenotyping and drug discovery to clinical trans
MERGE,DOI match: 10.1186/s13036-026-00637-w,21,springernature,Multimodal deep learning for inflammatory bowel disease: a new frontier in cellular and molecular bi,10.1186/s13036-026-00637-w,pubmed,Multimodal deep learning for inflammatory bowel disease: a new frontier in cellular and molecular bi
MERGE,DOI match: 10.1186/s12870-026-08537-3,25,springernature,Multimodal deep learning improves cross-environment prediction of durum wheat yield components,10.1186/s12870-026-08537-3,pubmed,Multimodal deep learning improves cross-environment prediction of durum wheat yield components.
NEW,No match found,250,springernature,Multi-omics feature engineering driven by biomedical foundation models improves drug response predic,10.1038/s41598-026-44366-y,,
MERGE,DOI match: 10.1038/s41598-026-43370-6,29,springernature,A generative explainable model for antimicrobial peptide prediction using bidirectional temporal con,10.1038/s41598-026-43370-6,pubmed,A generative explainable model for antimicrobial peptide prediction using bidirectional temporal con
MERGE,DOI match: 10.1038/s41467-026-70071-5,31,springernature,Illuminating cell states by a comprehensive and interpretable single cell foundation model,10.1038/s41467-026-70071-5,pubmed,Illuminating cell states by a comprehensive and interpretable single cell foundation model.
MERGE,DOI match: 10.1186/s44342-026-00069-4,30,springernature,scCAPReSE: detection of large-scale genomic rearrangements from single-cell Hi-C based on few-shot l,10.1186/s44342-026-00069-4,pubmed,scCAPReSE: detection of large-scale genomic rearrangements from single-cell Hi-C based on few-shot l
NEW,No match found,251,springernature,Generative design of synthetic gene circuits for functional and evolutionary properties,10.1038/s41540-026-00683-6,,
MERGE,DOI match: 10.1038/s41467-026-70535-8,32,springernature,EPInformer: scalable and integrative prediction of gene expression from promoter-enhancer sequences ,10.1038/s41467-026-70535-8,pubmed,EPInformer: scalable and integrative prediction of gene expression from promoter-enhancer sequences 
NEW,No match found,252,springernature,"Bone tuberculosis: molecular pathogenesis, diagnostic advances, therapeutic challenges, and emerging",10.1007/s00203-025-04703-7,,
MERGE,DOI match: 10.1038/s41523-026-00915-2,34,springernature,Artificial intelligence assisted multi-model pathological diagnosis of breast cancer based on multis,10.1038/s41523-026-00915-2,pubmed,Artificial intelligence assisted multi-model pathological diagnosis of breast cancer based on multis
NEW,No match found,253,springernature,Retentive Network promotes efficient RNA language modeling of long sequences,10.1038/s42003-026-09757-x,,
MERGE,DOI match: 10.1007/s44307-025-00093-5,177,springernature,Nanopore direct RNA sequencing for RNA modification analysis: workflow assessment and computational ,10.1007/s44307-025-00093-5,semantic_scholar,Nanopore direct RNA sequencing for RNA modification analysis: workflow assessment and computational 
NEW,No match found,254,springernature,Artificial intelligence and machine learning in non-small cell lung cancer: the current state of the,10.1186/s12874-026-02821-4,,
NEW,No match found,255,springernature,Artificial intelligence-based biomarkers for the diagnosis and treatment of neurological conditions:,10.1186/s13041-026-01287-1,,
NEW,No match found,256,springernature,A unified framework for correcting batch effects and integrating multi-omics data,10.1038/s41598-026-42355-9,,
MERGE,DOI match: 10.1186/s12943-026-02589-7,40,springernature,Artificial intelligence models: transforming early diagnosis and precise treatment of gastrointestin,10.1186/s12943-026-02589-7,pubmed,Artificial intelligence models: transforming early diagnosis and precise treatment of gastrointestin
MERGE,DOI match: 10.1038/s44387-026-00075-5,167,springernature,Encoding functional edges in graphs to model spatially varying relationships in the tumor microenvir,10.1038/s44387-026-00075-5,semantic_scholar,Encoding functional edges in graphs to model spatially varying relationships in the tumor microenvir
MERGE,DOI match: 10.1038/s44320-025-00184-4,44,springernature,The DNA dialect: a comprehensive guide to pretrained genomic language models,10.1038/s44320-025-00184-4,pubmed,The DNA dialect: a comprehensive guide to pretrained genomic language models.
NEW,No match found,257,springernature,Activated Platelet-Rich Plasma Fibrin Scaffolds Enhance Axonal Regeneration and Functional Recovery ,10.1007/s10439-025-03922-9,,
NEW,No match found,258,springernature,Interpretable Cancer Survival Prediction by Fusing Semantic Labelling of Cell Types and Whole Slide ,10.1007/s12539-025-00744-0,,
NEW,No match found,259,springernature,Integration of Artificial Intelligence in Laryngeal Cancer Diagnosis and Prognosis: A Comparative An,10.1007/s11831-025-10368-8,,
NEW,No match found,260,springernature,scGPT: end-to-end protocol for fine-tuned retinal cell type annotation,10.1038/s41596-025-01220-1,,
MERGE,arXiv ID match: 2604.06549,154,arxiv,The Mechanistic Invariance Test: Genomic Language Models Fail to Learn Positional Regulatory Logic,,semantic_scholar,The Mechanistic Invariance Test: Genomic Language Models Fail to Learn Positional Regulatory Logic
NEW,No match found,261,arxiv,PhageBench: Can LLMs Understand Raw Bacteriophage Genomes?,,,
NEW,No match found,262,arxiv,GenomeQA: Benchmarking General Large Language Models for Genome Sequence Understanding,,,
NEW,No match found,263,arxiv,MAT-Cell: A Multi-Agent Tree-Structured Reasoning Framework for Batch-Level Single-Cell Annotation,,,
MERGE,arXiv ID match: 2604.04287,194,arxiv,"Entropy, Disagreement, and the Limits of Foundation Models in Genomics",,semantic_scholar,"Entropy, Disagreement, and the Limits of Foundation Models in Genomics"
MERGE,arXiv ID match: 2604.03630,212,arxiv,A Multimodal Foundation Model of Spatial Transcriptomics and Histology for Biological Discovery and ,,semantic_scholar,A Multimodal Foundation Model of Spatial Transcriptomics and Histology for Biological Discovery and 
MERGE,arXiv ID match: 2603.27465,163,arxiv,Poisoning the Genome: Targeted Backdoor Attacks on DNA Foundation Models,,semantic_scholar,Poisoning the Genome: Targeted Backdoor Attacks on DNA Foundation Models
MERGE,arXiv ID match: 2603.24265,105,arxiv,DeepDTF: Dual-Branch Transformer Fusion for Multi-Omics Anticancer Drug Response Prediction,,semantic_scholar,DeepDTF: Dual-Branch Transformer Fusion for Multi-Omics Anticancer Drug Response Prediction
MERGE,arXiv ID match: 2603.11872,117,arxiv,ELISA: An Interpretable Hybrid Generative AI Agent for Expression-Grounded Discovery in Single-Cell ,,semantic_scholar,ELISA: An Interpretable Hybrid Generative AI Agent for Expression-Grounded Discovery in Single-Cell 
MERGE,arXiv ID match: 2603.08913,76,arxiv,Quantifying Memorization and Privacy Risks in Genomic Language Models,,semantic_scholar,Quantifying Memorization and Privacy Risks in Genomic Language Models
MERGE,arXiv ID match: 2603.07233,181,arxiv,Retrieval-Augmented Generation for Predicting Cellular Responses to Gene Perturbation,,semantic_scholar,Retrieval-Augmented Generation for Predicting Cellular Responses to Gene Perturbation
MERGE,arXiv ID match: 2603.02273,118,arxiv,Graph Attention Based Prioritization of Disease Responsible Genes from Multimodal Alzheimer's Networ,,semantic_scholar,Graph Attention Based Prioritization of Disease Responsible Genes from Multimodal Alzheimer's Networ
MERGE,arXiv ID match: 2603.10261,229,arxiv,Discovery of a Hematopoietic Manifold in scGPT Yields a Method for Extracting Performant Algorithms ,,semantic_scholar,Discovery of a Hematopoietic Manifold in scGPT Yields a Method for Extracting Performant Algorithms 
MERGE,arXiv ID match: 2603.02952,232,arxiv,Sparse autoencoders reveal organized biological knowledge but minimal regulatory logic in single-cel,,semantic_scholar,Sparse autoencoders reveal organized biological knowledge but minimal regulatory logic in single-cel
NEW,No match found,264,google_scholar,CELLama: foundation model for single cell and spatial transcriptomics by cell embedding leveraging l,,,
NEW,No match found,265,google_scholar,Foundation Models in Omics Research: A Comprehensive Survey,,,
NEW,No match found,266,google_scholar,A unified framework enables accessible deployment and comprehensive benchmarking of single-cell foun,,,
NEW,No match found,267,google_scholar,Sparse Autoencoders Reveal Interpretable Cell-Type Programs in Single-Cell Foundation Model Represen,,,
NEW,No match found,268,google_scholar,Scaling large language models for next-generation single-cell analysis,,,
NEW,No match found,269,google_scholar,Benchmarking zero-shot single-cell foundation model embeddings for cellular dynamics reconstruction,,,
NEW,No match found,270,google_scholar,Embeddings from language models are good learners for single-cell data analysis,,,
NEW,No match found,271,google_scholar,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Langu,,,
MERGE,Exact title match,240,google_scholar,Systematic evaluation of single-cell foundation model interpretability reveals attention captures co,,biorxiv_medrxiv,Systematic evaluation of single-cell foundation model interpretability reveals attention captures co
NEW,No match found,272,google_scholar,scPilot: Large Language Model Reasoning Toward Automated Single-Cell Analysis and Discovery,,,
NEW,No match found,273,google_scholar,Language-Enhanced Representation Learning for Single-Cell Transcriptomics,,,
NEW,No match found,274,google_scholar,Multimodal foundation transformer models for multiscale genomics,,,
NEW,No match found,275,google_scholar,From foundation models to autonomous agents in biology,,,
NEW,No match found,276,google_scholar,From modality-specific to compositional foundation models for cell biology,,,
NEW,No match found,277,google_scholar,Generative single-cell transcriptomics via large language models,,,
NEW,No match found,278,google_scholar,When Biology Meets Medicine: A Perspective on Foundation Models,,,
NEW,No match found,279,google_scholar,Scaling and quantization of large-scale foundation model enables resource-efficient predictions in n,,,
NEW,No match found,280,google_scholar,Graph-GenePT: Unified graph learning for enhancing single-cell biology built from ChatGPT,,,
NEW,No match found,281,google_scholar,CellBench-LS: Benchmark Evaluation of Single-cell Foundation Models for Low-supervision Scenarios,,,
NEW,No match found,282,google_scholar,A Generalizable Transformer Framework for Gene Regulatory Network Inference from Single‐Cell Transcr,,,
NEW,No match found,283,google_scholar,Genes Are Not Words: Dependency-Aware Masking for Single-Cell Foundation Models,,,
NEW,No match found,284,google_scholar,How different AI models understand cells differently,,,
NEW,No match found,285,google_scholar,evoCancerGPT: Generating Zero-Shot Single-Cell and Single-Sample Cancer Progression Through Transfer,,,
NEW,No match found,286,google_scholar,LARGE-SCALE BENCHMARKING OF GENE AND EX-PRESSION ENCODING STRATEGIES FOR SINGLE-CELL FOUNDATION MODE,,,
NEW,No match found,287,google_scholar,CLM-access: A Specialized Foundation Model for High-dimensional Single-cell ATAC-seq analysis,,,
NEW,No match found,288,google_scholar,Representation learning of single-cell RNA-seq data,,,
NEW,No match found,289,google_scholar,VGL: Vision-Gene-Language multimodal LLM integrating histopathology and gene expression for cell typ,,,
MERGE,Exact title match,67,google_scholar,What Do Biological Foundation Models Compute? Sparse Autoencoders from Feature Recovery to Mechanist,,semantic_scholar,What Do Biological Foundation Models Compute? Sparse Autoencoders from Feature Recovery to Mechanist
NEW,No match found,290,google_scholar,EVA: Towards a universal model of the immune system,,,
NEW,No match found,291,google_scholar,Leveraging Artificial Intelligence and Large Language Models for Cancer Immunotherapy,,,
